Trinity,XM,E,length,chr,OG,TC,Chromosome/scaffold name,Gene start (bp),Transcript length (including UTRs and CDS),Gene % GC content,Transcript count,Gene description,iB,Gene_Location,phase,dali11,lethality,sex,chrom_num,chrom_name,Tcas_Robust_TMM,Tcas_ancestral_node,Tcas_Robust_ACE,Tcas_Robust_log2(Current:Ancestral),Tcas_Robust(Current:Ancestral),Tcas_abs(Current-Ancestral),Tcon-F-ACE-R-Robust-mean(current),Tcon-ancestral-node,Tcon_robust_ACE,Tcon_Robust(Current:Ancestral),Tcon_Robust_log2(Current:Ancestral),Tcon_abs(Current-Ancestral),Tfrem_Robust_TMM,Tfrem_ancestral_node,Tfrem_Robust_ACE,Tfrem_Robust(Current:Ancestral),Tfrem_Robust_log2(Current:Ancestral),Tfrem_abs(Current-Ancestral),Tbrev_Robust_TMM,Tbrev_ancestral_node,Tbrev_Robust_ACE,Tbrev_Robust(Current:Ancestral),Tbrev_Robust_log2(Current:Ancestral),Tbrev_abs(Current-Ancestral),Gcorn_Robust_TMM,Gcorn_ancestral_node,Gcorn_Robust_ACE,Gcorn_Robust(Current:Ancestral),Gcorn_Robust_log2(Current:Ancestral),Gcorn_abs(Current-Ancestral)
T_cast_DN1057_c0_g1_i1.p2.p1,XM_965345.3,0,453,LG4,OG0014648,TC007631,LG4,2000970,2145,35.54,1,Mitochondrial inner membrane protease subunit 1 [Source:UniProtKB/TrEMBL;Acc:D2A2K7],iB_12332,LG4,III,40,low,Female,LG4,Autosome,0.46471184,D_Tfree-Tcast_anc,0.41588413,0.16015477,1.117407,0.04882771,0.974904435,C_Tconf_anc,0.722615011,1.349133937,0.432033581,0.252289424,0.285397458,D_Tfree-Tcast_anc,0.415884129,0.686242724,-0.543209147192253,0.130486672,0.844483568,B_Tbrev_anc,0.766159574,1.102229348,0.140424446150243,0.078323994,0.950637424,A_MRCA,0.807738004,1.176913082,0.2350077778882,0.14289942
T_cast_DN1057_c0_g1_i5.p2.p1,XM_965562.4,0,1038,LG4,OG0011094,TC007629,LG4,2011357,1228,39.97,1,Peroxisomal membrane protein PEX16-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A2L0],iB_09851,LG4,III,60,low,Female,LG4,Autosome,1.53602521,D_Tfree-Tcast_anc,1.47279369,0.06064655,1.04293305,0.06323152,0.972945285,C_Tconf_anc,1.208510991,0.80507773,-0.312800014,0.235565706,1.479920425,D_Tfree-Tcast_anc,1.472793689,1.004838924,0.00696425478559683,0.007126736,0.94603352,B_Tbrev_anc,1.176812423,0.803894913,-0.314921173807652,0.230778903,1.358894367,A_MRCA,1.217850853,1.115813454,0.158095851707677,0.141043513
T_cast_DN1059_c0_g1_i1.p1.p1,XM_967784.3,0,2445,LG5,OG0013863,TC013667,LG5,6488001,2691,36.95,1,Nuclear pore complex protein Nup93-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WKG2],iB_10760,LG5,III,100,high,Female,LG5,Autosome,0.63140404,D_Tfree-Tcast_anc,0.65755353,-0.0585449,0.96023215,0.02614949,0.751176791,C_Tconf_anc,0.720868968,1.042043456,0.059415443,0.030307823,0.666846968,D_Tfree-Tcast_anc,0.657553533,1.014133352,0.0202473704457482,0.009293436,0.840395481,B_Tbrev_anc,0.736822567,1.140566967,0.189751155098589,0.103572913,0.668079848,A_MRCA,0.721329031,0.926179066,-0.110636946333667,0.053249183
T_cast_DN1059_c0_g1_i1.p3.p1,XM_967696.4,0,1707,LG5,OG0014129,TC013668,LG5,6485334,1899,44.32,1,SHC SH2 domain-binding protein 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WKG0],iB_02180,LG5,II,20,low,Female,LG5,Autosome,0.13407512,D_Tfree-Tcast_anc,0.22160032,-0.7249184,0.60503128,0.08752519,0.100386757,C_Tconf_anc,0.193310748,0.519302514,-0.945352886,0.092923991,0.316656857,D_Tfree-Tcast_anc,0.221600316,1.428954896,0.514960379871334,0.095056541,0.275278863,B_Tbrev_anc,0.211580555,1.301059366,0.379686792269295,0.063698308,0.232836767,A_MRCA,0.216371374,1.076097834,0.105809246966718,0.016465393
T_cast_DN106_c0_g1_i1.p1.p1,XM_964528.4,0,1695,LG4,OG0012645,TC007223,LG4,7355033,1695,38.16,1,Polypeptide N-acetylgalactosaminyltransferase [Source:UniProtKB/TrEMBL;Acc:D2A0Q4],iB_04295,LG4,II,40,low,Female,LG4,Autosome,1.01152804,D_Tfree-Tcast_anc,0.84270658,0.26343401,1.20033242,0.16882145,1.052705905,C_Tconf_anc,1.028064263,1.023968971,0.034171999,0.024641642,0.624538565,D_Tfree-Tcast_anc,0.842706584,0.741110342,-0.432239736543369,0.218168019,1.634791342,B_Tbrev_anc,1.095272608,1.492588539,0.577816513174564,0.539518734,0.617791013,A_MRCA,0.987655704,0.625512525,-0.676889323218313,0.369864691
T_cast_DN106_c0_g1_i1.p1.p1,XM_964528.4,0,1695,LG4,OG0012645,TC007223,LG4,7355033,1695,38.16,1,Polypeptide N-acetylgalactosaminyltransferase [Source:UniProtKB/TrEMBL;Acc:D2A0Q4],iB_08147,LG4,II,20,low,Female,LG4,Autosome,1.01152804,D_Tfree-Tcast_anc,0.84270658,0.26343401,1.20033242,0.16882145,1.052705905,C_Tconf_anc,1.028064263,1.023968971,0.034171999,0.024641642,0.624538565,D_Tfree-Tcast_anc,0.842706584,0.741110342,-0.432239736543369,0.218168019,1.634791342,B_Tbrev_anc,1.095272608,1.492588539,0.577816513174564,0.539518734,0.617791013,A_MRCA,0.987655704,0.625512525,-0.676889323218313,0.369864691
T_cast_DN106_c0_g1_i1.p6.p1,XM_964880.4,0,945,LG4,OG0014330,TC007221,LG4,7383875,1008,46.13,1,CD2 antigen cytoplasmic tail-binding protein 2 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A0R0],iB_01150,LG4,II,40,low,Female,LG4,Autosome,1.34933681,D_Tfree-Tcast_anc,1.40793885,-0.0613342,0.95837743,0.05860204,1.538342069,C_Tconf_anc,1.380387239,1.114427913,0.156303298,0.15795483,1.473875776,D_Tfree-Tcast_anc,1.40793885,1.046832237,0.0660302576532153,0.065936926,1.092719805,B_Tbrev_anc,1.318688743,0.828641187,-0.271180564370214,0.225968937,1.266668962,A_MRCA,1.306964296,0.969168758,-0.0451801965909553,0.040295333
T_cast_DN1063_c0_g1_i9.p1.p1,XM_964125.4,0,1215,LG8,OG0012037,TC002221,LG8,1106552,1510,35.78,2,Transcription initiation factor TFIID subunit 5-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WY97],iB_02889,LG8,I,30,low,Female,LG8,Autosome,2.0309385,D_Tfree-Tcast_anc,1.94421823,0.06295639,1.04460418,0.08672027,2.553455848,C_Tconf_anc,2.301870721,1.109295941,0.149644303,0.251585127,1.762282473,D_Tfree-Tcast_anc,1.944218231,0.906422152,-0.141744974733019,0.181935757,2.078869494,B_Tbrev_anc,2.366270036,0.878542796,-0.18681552901678,0.287400541,3.373282595,A_MRCA,2.593234961,1.300800987,0.379400256733673,0.780047635
T_cast_DN10637_c0_g1_i1.p1.p1,XM_001815973.3,0,1272,LG3,OG0010341,TC002909,LG3,6663955,3215,32.72,1,,iB_06945,LG3,I,80,low,Female,LG3,Autosome,0.16637687,D_Tfree-Tcast_anc,0.14361175,0.21228108,1.1585185,0.02276512,0.095192364,C_Tconf_anc,0.131374469,0.724588,-0.464767182,0.036182105,0.124104487,D_Tfree-Tcast_anc,0.143611754,0.864166643,-0.210618550820249,0.019507267,0.147008352,B_Tbrev_anc,0.137993148,1.065330807,0.0913014862523079,0.009015204,0.171295051,A_MRCA,0.145498878,1.177294655,0.235475445490701,0.025796173
T_cast_DN10644_c0_g1_i1.p1.p1,NM_001134377.1,0,3528,LGX,OG0014408,TC004745,LGX,6313356,4284,41.76,1,Patched [Source:UniProtKB/TrEMBL;Acc:D6W7W0],iB_03831,LGX,I,70,low,Female,LGX,X,0.44804347,D_Tfree-Tcast_anc,0.41963841,0.09449199,1.06768938,0.02840507,0.731526725,C_Tconf_anc,0.567721329,1.288531341,0.365727628,0.163805396,0.351810192,D_Tfree-Tcast_anc,0.419638407,0.838365092,-0.254349447916388,0.067828215,0.717650614,B_Tbrev_anc,0.575304226,1.247428023,0.318956574131597,0.142346387,0.373089175,A_MRCA,0.529728108,0.704303151,-0.505731558187782,0.156638932
T_cast_DN1066_c0_g1_i2.p1.p1,XM_964705.3,0,1113,LG9,OG0012828,TC012364,LG9,5752147,1290,38.09,1,Glucoside xylosyltransferase 2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X1W8],iB_01970,LG9,II/III,10,low,Female,LG9,Autosome,1.22071226,D_Tfree-Tcast_anc,0.92124623,0.40606447,1.32506623,0.29946603,1.042750529,C_Tconf_anc,0.933199363,1.117393099,0.160136816,0.109551166,0.618597985,D_Tfree-Tcast_anc,0.921246226,0.671479533,-0.574584668537504,0.30264824,1.061341811,B_Tbrev_anc,0.902991553,1.175361838,0.233104961747093,0.158350258,0.387773382,A_MRCA,0.786869413,0.492805256,-1.0209104524996,0.399096031
T_cast_DN10668_c0_g1_i2.p1.p1,XM_015985378.1,0,1608,LG2,OG0013080,TC001186,LG2,12343878,2230,39.71,1,Protein notum homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WAN4],iB_09680,LG2,II,10,low,Female,LG2,"LG2,Neo-X",0.13275828,D_Tfree-Tcast_anc,0.11211196,0.24386167,1.18415807,0.02064632,0.171909481,C_Tconf_anc,0.136607303,1.25842087,0.331614503,0.035302178,0.084944402,D_Tfree-Tcast_anc,0.11211196,0.757674762,-0.400349402866765,0.027167557,0.156414044,B_Tbrev_anc,0.13523615,1.156599354,0.209889201586397,0.021177894,0.086377588,A_MRCA,0.124224192,0.695336283,-0.524217223640917,0.037846604
T_cast_DN10678_c0_g1_i1.p1.p1,XM_008194421.2,0,2232,LG4,OG0011698,TC008321,LG4,8453672,3821,36.02,1,,iB_04464,LG4,II,100,high,Female,LG4,Autosome,0.37018526,D_Tfree-Tcast_anc,0.35760525,0.04987954,1.03517849,0.01258001,0.310053962,C_Tconf_anc,0.356715654,0.869190793,-0.202255201,0.046661692,0.34526207,D_Tfree-Tcast_anc,0.35760525,0.965483785,-0.0506760649754414,0.01234318,0.42685419,B_Tbrev_anc,0.371284405,1.149669055,0.201218624834976,0.055569786,0.379539997,A_MRCA,0.373145086,1.017137867,0.0245152405277117,0.006394911
T_cast_DN1069_c0_g1_i1.p1.p1,XM_967649.4,0,1374,LG2,OG0012326,TC000575,LG2,9529283,1523,46.34,1,Zinc finger protein 160-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W9I5],iB_03043,LG2,I,33.3333333,low,Female,LG2,"LG2,Neo-X",1.32394198,D_Tfree-Tcast_anc,1.48107146,-0.1618014,0.89390824,0.15712948,1.679668779,C_Tconf_anc,1.516400578,1.107668252,0.147525858,0.163268201,1.628795503,D_Tfree-Tcast_anc,1.481071463,1.099741331,0.137164229455059,0.14772404,1.480317504,B_Tbrev_anc,1.478476406,1.001245267,0.00179542259158951,0.001841098,1.190257316,A_MRCA,1.413516319,0.842054174,-0.248015041904188,0.223259002
T_cast_DN107_c0_g2_i1.p1.p1,XM_963221.3,0,1350,LGX,OG0014258,TC010829,LGX,6119927,1466,40.64,1,Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:D6W7G6],iB_01741,LGX,I,0,low,Female,LGX,X,3.21557218,D_Tfree-Tcast_anc,3.89985656,-0.2783456,0.82453601,0.68428438,0.705204499,C_Tconf_anc,2.603144605,0.27090485,-1.884141872,1.897940106,4.929356104,D_Tfree-Tcast_anc,3.89985656,1.263983951,0.337978145936485,1.029499544,2.086025569,B_Tbrev_anc,2.685054516,0.776902501,-0.3641945389156,0.599028947,4.390987923,A_MRCA,3.069545299,1.430501099,0.516520605730208,1.321442624
T_cast_DN1072_c0_g1_i1.p3.p1,XM_969224.3,0,972,LG9,OG0011316,TC030602,LG9,11964105,1022,44.74,1,Ubiquitin-like domain-containing CTD phosphatase 1 [Source:UniProtKB/TrEMBL;Acc:D6WZ42],iB_13177,LG9,III,40,low,Female,LG9,Autosome,0.90255215,D_Tfree-Tcast_anc,0.8459926,0.09336525,1.06685585,0.05655955,0.929300723,C_Tconf_anc,0.865989059,1.073109081,0.101796733,0.063311664,0.78410952,D_Tfree-Tcast_anc,0.8459926,0.926851512,-0.109589866549647,0.061883079,0.939858221,B_Tbrev_anc,0.853833835,1.100750734,0.138487806719233,0.086024386,0.60590311,A_MRCA,0.797954117,0.75932074,-0.397218680984461,0.192051006
T_cast_DN10745_c0_g1_i5.p1.p1,XM_015982908.1,0,981,LG8,OG0010480,TC005454,LG8,12838116,1082,49.42,1,,iB_10483,LG8,II,90,high,Female,LG8,Autosome,0.03992983,D_Tfree-Tcast_anc,0.06633894,-0.7323889,0.60190643,0.02640911,0.14064339,C_Tconf_anc,0.161738363,0.869573477,-0.201620158,0.021094973,0.067350477,D_Tfree-Tcast_anc,0.066338939,1.015248034,0.0218322330748009,0.001011538,0.46957743,B_Tbrev_anc,0.207135897,2.267001702,1.18078547424024,0.262441534,0.070304563,A_MRCA,0.176296248,0.398786494,-1.32631154409936,0.105991685
T_cast_DN1075_c0_g1_i15.p1.p1,XM_008198101.2,0,2250,LG7,OG0013563,TC008696,LG7,14200158,2435,36.94,1,Digestive organ expansion factor homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WSQ2],iB_04534,LG7,I,60,low,Female,LG7,Autosome,0.44461544,D_Tfree-Tcast_anc,0.49203807,-0.1462119,0.90361999,0.04742264,0.310435469,C_Tconf_anc,0.431495636,0.719440577,-0.475052564,0.121060167,0.555578523,D_Tfree-Tcast_anc,0.492038071,1.129137269,0.175220884911779,0.063540453,0.580444008,B_Tbrev_anc,0.445701138,1.302316639,0.38108026056709,0.13474287,0.30707563,A_MRCA,0.414457111,0.740910511,-0.432628794114981,0.107381481
T_cast_DN10814_c0_g1_i1.p1.p1,XM_971322.3,0,629,LG2,OG0012625,TC032231,LG2,13399114,778,42.51,1,,iB_14992,LG2,III,30,low,Female,LG2,"LG2,Neo-X",0.06506838,D_Tfree-Tcast_anc,58.1802167,-9.8043564,0.00111839,58.1151483,0.340028451,C_Tconf_anc,23.79444077,0.014290248,-6.128825274,23.45441232,125.4496659,D_Tfree-Tcast_anc,58.18021667,2.156225484,1.10850805394664,67.2694492,0.235437133,B_Tbrev_anc,17.36814561,0.013555686,-6.20495803675698,17.13270848,0.291090832,A_MRCA,13.51924381,0.021531591,-5.53740124443269,13.22815298
T_cast_DN10815_c0_g1_i1.p1.p1,XM_970103.4,0,783,LG7,OG0012149,TC008874,LG7,11257000,939,44.95,1,Proliferating cell nuclear antigen [Source:UniProtKB/TrEMBL;Acc:D6WQQ2],iB_01431,LG7,I,100,high,Female,LG7,Autosome,1.084354,D_Tfree-Tcast_anc,1.16591135,-0.1046223,0.93004841,0.08155735,1.188656639,C_Tconf_anc,1.141070169,1.041703368,0.05894452,0.04758647,1.254082003,D_Tfree-Tcast_anc,1.165911347,1.075623808,0.105173593396337,0.088170656,0.828499459,B_Tbrev_anc,1.115781462,0.742528432,-0.429481826139858,0.287282003,1.448887711,A_MRCA,1.190858415,1.216675041,0.282943893216658,0.258029296
T_cast_DN1082_c0_g2_i1.p1.p1,XM_969353.3,0,984,LG8,OG0011516,TC006180,LG8,4575310,1411,31.53,1,Erlin-1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WV22],iB_01007,LG8,I,0,low,Female,LG8,Autosome,1.1879556,D_Tfree-Tcast_anc,1.37039981,-0.2061159,0.86686789,0.18244421,1.25009143,C_Tconf_anc,1.425888537,0.876710484,-0.189827594,0.175797107,1.538071622,D_Tfree-Tcast_anc,1.37039981,1.122352477,0.166525828872579,0.167671812,1.397770778,B_Tbrev_anc,1.504613483,0.928989932,-0.10626513277691,0.106842705,2.29048634,A_MRCA,1.681736968,1.361976566,0.445701880447593,0.608749372
T_cast_DN10824_c0_g1_i1.p1.p1,XM_008192975.2,0,2391,LG3,OG0011718,TC030648,LG3,18630549,2564,32.3,1,,iB_06044,LG3,I,30,low,Female,LG3,Autosome,0.13108826,D_Tfree-Tcast_anc,0.14690285,-0.1643239,0.89234661,0.01581459,0.140005721,C_Tconf_anc,0.164879715,0.84913854,-0.23592814,0.024873994,0.157931582,D_Tfree-Tcast_anc,0.146902854,1.075074975,0.104437275781364,0.011028728,0.233156245,B_Tbrev_anc,0.180120815,1.294443647,0.37233215899279,0.05303543,0.198041117,A_MRCA,0.184159772,1.075376645,0.104842044943826,0.013881346
T_cast_DN10850_c0_g2_i1.p1.p1,XM_008202082.2,0,7362,LG10,OG0013758,TC004393,LG10,7116783,8571,37.54,2,Neurogenic locus Notch protein-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WAL3],iB_03744,LG10,II,100,high,Female,LG10,Autosome,1.4425441,D_Tfree-Tcast_anc,1.24744015,0.20964482,1.15640345,0.19510395,1.486660582,C_Tconf_anc,1.568066885,0.948084929,-0.076911793,0.081406303,0.966977837,D_Tfree-Tcast_anc,1.247440151,0.775169724,-0.367415870355605,0.280462313,2.35635791,B_Tbrev_anc,1.724005017,1.366792954,0.450794715512033,0.632352893,1.743990484,A_MRCA,1.72850943,1.008956303,0.0128636939533814,0.015481054
T_cast_DN1087_c0_g1_i1.p1.p1,XM_008195472.2,0,1029,LG5,OG0011064,TC013516,LG5,8527420,1265,39.96,1,Rhomboid-like protein [Source:UniProtKB/TrEMBL;Acc:D6WL40],iB_12821,LG5,III,10,low,Female,LG5,Autosome,1.05971896,D_Tfree-Tcast_anc,1.05490632,0.00656682,1.00456215,0.00481264,1.017382987,C_Tconf_anc,1.150160774,0.884557195,-0.176972666,0.132777787,1.024734712,D_Tfree-Tcast_anc,1.05490632,0.971398779,-0.0418644215941122,0.030171609,1.003623199,B_Tbrev_anc,1.231231864,0.815137448,-0.294884749370186,0.227608665,2.254609585,A_MRCA,1.461885241,1.542261678,0.625047570591636,0.792724344
T_cast_DN1087_c0_g1_i1.p2.p1,XM_967280.3,0,855,LG5,OG0011063,TC014293,LG5,8526225,1043,42.17,1,S-formylglutathione hydrolase [Source:UniProtKB/TrEMBL;Acc:D6WL39],iB_12884,LG5,III,10,low,Female,LG5,Autosome,1.56656751,D_Tfree-Tcast_anc,2.03618157,-0.3782593,0.76936533,0.46961406,2.355911101,C_Tconf_anc,2.12255026,1.109943612,0.150486385,0.233360841,2.482802247,D_Tfree-Tcast_anc,2.036181567,1.219342267,0.286103144444348,0.446620681,1.407934058,B_Tbrev_anc,2.082877551,0.675956231,-0.564998262152521,0.674943492,3.013764243,A_MRCA,2.292684892,1.314513064,0.394528480020123,0.72107935
T_cast_DN1087_c0_g2_i1.p1.p1,XM_967237.4,0,1713,LG5,OG0011062,TC013517,LG5,8523730,1967,42.49,1,Eukaryotic translation initiation factor 2A-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WL38],iB_12822,LG5,III,30,low,Female,LG5,Autosome,1.66375989,D_Tfree-Tcast_anc,1.42775203,0.22070181,1.16530031,0.23600786,1.65514555,C_Tconf_anc,1.755158638,0.943017636,-0.084643343,0.100013088,1.104580844,D_Tfree-Tcast_anc,1.42775203,0.773650341,-0.370246421981252,0.323171185,1.634960312,B_Tbrev_anc,1.919796576,0.85163206,-0.231697833811347,0.284836264,3.675081487,A_MRCA,2.315410419,1.587226807,0.66650829733201,1.359671068
T_cast_DN10895_c0_g2_i2.p1.p1,XM_015980575.1,0,1749,LG5,OG0013631,TC014616,LG5,12374861,2366,35.72,1,Protein toll-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WMY6],iB_05655,LG5,I,30,low,Female,LG5,Autosome,0.36413121,D_Tfree-Tcast_anc,0.34544795,0.07599004,1.05408415,0.01868326,0.384123943,C_Tconf_anc,0.392685966,0.978196258,-0.031804149,0.008562023,0.314188828,D_Tfree-Tcast_anc,0.345447954,0.90951133,-0.136836485426451,0.031259126,0.53797398,B_Tbrev_anc,0.414562451,1.297691043,0.37594694422132,0.123411528,0.354188714,A_MRCA,0.400955153,0.883362421,-0.17892263515678,0.046766438
T_cast_DN10917_c0_g1_i2.p1.p1,XM_967077.4,0,2115,LG5,OG0011416,TC014290,LG5,8503525,2480,41.42,1,Spire [Source:UniProtKB/TrEMBL;Acc:D6WL34],iB_10039,LG5,II,40,low,Female,LG5,Autosome,1.03814071,D_Tfree-Tcast_anc,0.95819186,0.11561553,1.0834372,0.07994884,1.169987846,C_Tconf_anc,0.915261404,1.278310045,0.354237794,0.254726442,0.889672117,D_Tfree-Tcast_anc,0.958191863,0.928490578,-0.107040824538728,0.068519746,0.530728069,B_Tbrev_anc,0.816371081,0.650106405,-0.621252226281581,0.285643012,0.593635537,A_MRCA,0.766169963,0.774809201,-0.368087008336115,0.172534426
T_cast_DN10957_c0_g4_i1.p1.p1,XM_964589.4,0,1032,LG2,OG0011321,TC004960,LG2,5264590,1104,34.53,1,Geranylgeranyl transferase type-1 subunit beta-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WCZ2],iB_12165,LG2,III,50,low,Female,LG2,"LG2,Neo-X",0.9238622,D_Tfree-Tcast_anc,1.01150787,-0.130758,0.91335147,0.08764567,1.721578884,C_Tconf_anc,1.518996713,1.133365773,0.18061354,0.202582171,0.964048085,D_Tfree-Tcast_anc,1.011507867,0.953080166,-0.0693305269404429,0.047459781,1.703026332,B_Tbrev_anc,1.659776112,1.026057864,0.0371120937241983,0.043250221,2.638492009,A_MRCA,1.88036341,1.403181956,0.488702101297751,0.758128599
T_cast_DN1099_c0_g1_i2.p1.p1,XM_008195463.2,0,2652,LG5,OG0012580,TC013522,LG5,8440046,2840,38.37,1,Neurobeachin-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WL26],iB_05443,LG5,I,10,low,Female,LG5,Autosome,0.41553294,D_Tfree-Tcast_anc,0.4694539,-0.1760206,0.88514111,0.05392096,0.480712548,C_Tconf_anc,0.452783129,1.061683877,0.086354259,0.027929419,0.527813003,D_Tfree-Tcast_anc,0.469453899,1.12431275,0.169043405225661,0.058359105,0.336235329,B_Tbrev_anc,0.437093589,0.769252483,-0.378470899005415,0.10085826,0.502877146,A_MRCA,0.451920177,1.11275657,0.154138019059701,0.050956969
T_cast_DN1099_c0_g1_i2.p3.p1,XM_966484.4,0,546,LG5,OG0012581,TC014285,LG5,8438635,1255,37.69,1,Protein PIH1D3-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WL25],iB_14632,LG5,III,70,low,Female,LG5,Autosome,0.03156642,D_Tfree-Tcast_anc,0.0487181,-0.6260671,0.64794033,0.01715168,0.083270238,C_Tconf_anc,0.082248624,1.012421053,0.017809414,0.001021614,0.056943157,D_Tfree-Tcast_anc,0.048718095,1.168829724,0.22506477200543,0.008225063,0.129029246,B_Tbrev_anc,0.095505688,1.351011117,0.434039546179416,0.033523558,0.134048717,A_MRCA,0.104192685,1.286546332,0.363503412982396,0.029856032
T_cast_DN11_c0_g1_i2.p1.p1,XM_969253.3,0,1374,LG3,OG0014547,TC003287,LG3,793873,1510,46.82,1,Facilitated trehalose transporter Tret1-2 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WET5],iB_09728,LG3,II,60,low,Female,LG3,Autosome,2.16916834,D_Tfree-Tcast_anc,1.49545676,0.53655582,1.45050555,0.67371158,0.842462605,C_Tconf_anc,1.073555901,0.784740324,-0.349712761,0.231093296,0.934065098,D_Tfree-Tcast_anc,1.495456759,0.624601876,-0.678991191638387,0.561391661,0.702309441,B_Tbrev_anc,0.976571973,0.719157891,-0.475619546017008,0.274262533,0.747435549,A_MRCA,0.924928197,0.80810116,-0.307392190734193,0.177492648
T_cast_DN11_c0_g3_i1.p1.p1,XM_969279.4,0,1431,LG3,OG0014548,TC003288,LG3,798353,1629,35.68,1,Facilitated trehalose transporter Tret1-2 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WET6],iB_10533,LG3,II,40,low,Female,LG3,Autosome,1.07960468,D_Tfree-Tcast_anc,2.78531743,-1.3673386,0.38760562,1.70571275,0.964370451,C_Tconf_anc,1.857710572,0.519117706,-0.945866398,0.893340121,4.737980905,D_Tfree-Tcast_anc,2.785317431,1.701055991,0.766430629075935,1.952663473,1.016845674,B_Tbrev_anc,1.767736629,0.575224645,-0.797802607491877,0.750890955,2.459065804,A_MRCA,1.923551443,1.278398773,0.354337928501459,0.535514361
T_cast_DN1101_c0_g1_i12.p2.p1,XM_961860.4,0,1422,LG7,OG0014422,TC008785,LG7,9863263,2156,43.29,1,Sorting nexin-2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WRQ8],iB_01415,LG7,II,10,low,Female,LG7,Autosome,1.10813681,D_Tfree-Tcast_anc,1.37017585,-0.3062251,0.80875518,0.26203904,2.519442147,C_Tconf_anc,1.987987195,1.267333187,0.341795865,0.531454952,1.467739006,D_Tfree-Tcast_anc,1.370175852,1.071204842,0.0992343863250517,0.097563154,2.319944657,B_Tbrev_anc,2.068239568,1.121700161,0.165687084700814,0.251705089,2.212768066,A_MRCA,2.100814037,1.053290785,0.0749037802717558,0.111954029
T_cast_DN11014_c0_g1_i1.p1.p1,XM_964752.3,0,678,LG5,OG0010088,TC014105,LG5,5714785,1055,32.06,1,48 related 1 [Source:UniProtKB/TrEMBL;Acc:D6WK93],iB_05559,LG5,II,50,low,Female,LG5,Autosome,0.06858742,D_Tfree-Tcast_anc,0.08685835,-0.3407206,0.78964679,0.01827093,0.188774987,C_Tconf_anc,0.146719809,1.286635996,0.363603956,0.042055178,0.089192756,D_Tfree-Tcast_anc,0.08685835,1.026876017,0.0382620034917089,0.002334406,0.216218085,B_Tbrev_anc,0.157515629,1.372677019,0.456992209454655,0.058702455,0.131727167,A_MRCA,0.151703312,0.868320969,-0.2036996719337,0.019976145
T_cast_DN1103_c0_g1_i1.p1.p1,XM_008198191.2,0,2209,LG7,OG0010911,TC008635,LG7,13471303,3371,39.2,1,Phosphofurin acidic cluster sorting protein 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WTI0],iB_08808,LG7,II,40,low,Female,LG7,Autosome,1.19752546,D_Tfree-Tcast_anc,1.16368112,0.04136055,1.02908386,0.03384434,1.842594568,C_Tconf_anc,1.462281727,1.260081784,0.333517373,0.380312841,1.050342297,D_Tfree-Tcast_anc,1.163681124,0.902603192,-0.14783621444154,0.113338827,1.783592251,B_Tbrev_anc,1.461572172,1.220324446,0.287264765824084,0.322020079,0.869931743,A_MRCA,1.328225647,0.654957796,-0.610526148846971,0.458293904
T_cast_DN1103_c0_g1_i1.p1.p1,XM_008198191.2,9.00E-70,136,LG7,OG0010911,TC008635,LG7,13471303,3371,39.2,1,Phosphofurin acidic cluster sorting protein 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WTI0],iB_08808,LG7,II,40,low,Female,LG7,Autosome,1.19752546,D_Tfree-Tcast_anc,1.16368112,0.04136055,1.02908386,0.03384434,1.842594568,C_Tconf_anc,1.462281727,1.260081784,0.333517373,0.380312841,1.050342297,D_Tfree-Tcast_anc,1.163681124,0.902603192,-0.14783621444154,0.113338827,1.783592251,B_Tbrev_anc,1.461572172,1.220324446,0.287264765824084,0.322020079,0.869931743,A_MRCA,1.328225647,0.654957796,-0.610526148846971,0.458293904
