Trinity,XM,E,length,chr,OG,TC,Chromosome/scaffold name,Gene start (bp),Transcript length (including UTRs and CDS),Gene % GC content,Transcript count,Gene description,iB,Gene_Location,phase,dali11,lethality,sex,chrom_num,chrom_name,Tcas_Robust_TMM,Tcas_ancestral_node,Tcas_Robust_ACE,Tcas_Robust_log2(Current:Ancestral),Tcas_Robust(Current:Ancestral),Tcas_abs(Current-Ancestral),Tcon-M-ACE-R-Robust-mean(current),Tcon-ancestral-node,Tcon_robust_ACE,Tcon_Robust(Current:Ancestral),Tcon_Robust_log2(Current:Ancestral),Tcon_abs(Current-Ancestral),Tfrem_Robust_TMM,Tfrem_ancestral_node,Tfrem_Robust_ACE,Tfrem_Robust(Current:Ancestral),Tfrem_Robust_log2(Current:Ancestral),Tfrem_abs(Current-Ancestral),Tbrev_Robust_TMM,Tbrev_ancestral_node,Tbrev_Robust_ACE,Tbrev_Robust(Current:Ancestral),Tbrev_Robust_log2(Current:Ancestral),Tbrev_abs(Current-Ancestral),Gcorn_Robust_TMM,Gcorn_ancestral_node,Gcorn_Robust_ACE,Gcorn_Robust(Current:Ancestral),Gcorn_Robust_log2(Current:Ancestral),Gcorn_abs(Current-Ancestral)
T_cast_DN1057_c0_g1_i1.p2.p1,XM_965345.3,0,453,LG4,OG0014648,TC007631,LG4,2000970,2145,35.54,1,Mitochondrial inner membrane protease subunit 1 [Source:UniProtKB/TrEMBL;Acc:D2A2K7],iB_12332,LG4,III,40,low,Male,LG4,Autosome,0.5943532,D_Tfree-Tcast_anc,0.52229449,0.18645702,1.13796566,0.0720587,0.78259256,C_Tconf_anc,0.719759017,1.087298029,0.120747438,0.062833543,0.397666099,D_Tfree-Tcast_anc,0.522294494,0.761382906,-0.393305914872943,0.124628394,1.02019603,B_Tbrev_anc,0.779652817,1.308526062,0.387942658671262,0.240543213,0.79158087,A_MRCA,0.782341214,1.011810264,0.0169387793933086,0.009239656
T_cast_DN1057_c0_g1_i5.p2.p1,XM_965562.4,0,1038,LG4,OG0011094,TC007629,LG4,2011357,1228,39.97,1,Peroxisomal membrane protein PEX16-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A2L0],iB_09851,LG4,III,60,low,Male,LG4,Autosome,1.6063338,D_Tfree-Tcast_anc,1.62836841,-0.0196554,0.98646829,0.02203461,0.735376867,C_Tconf_anc,1.190406512,0.617752726,-0.694898623,0.455029645,1.766998765,D_Tfree-Tcast_anc,1.628368411,1.085134515,0.117873892096025,0.138630354,1.041980493,B_Tbrev_anc,1.15856309,0.899373113,-0.153008340360694,0.116582597,1.131636688,A_MRCA,1.152494299,0.9819022,-0.0263487591250004,0.020857611
T_cast_DN1059_c0_g1_i1.p1.p1,XM_967784.3,0,2445,LG5,OG0013863,TC013667,LG5,6488001,2691,36.95,1,Nuclear pore complex protein Nup93-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WKG2],iB_10760,LG5,III,100,high,Male,LG5,Autosome,0.62435758,D_Tfree-Tcast_anc,0.7309373,-0.2273751,0.85418761,0.10657971,0.825944784,C_Tconf_anc,0.768578298,1.074639743,0.103853099,0.057366486,0.827496088,D_Tfree-Tcast_anc,0.730937295,1.132102704,0.179004845166406,0.096558793,0.721693906,B_Tbrev_anc,0.765473377,0.942807323,-0.0849651298658979,0.043779471,0.821861262,A_MRCA,0.778182327,1.056129436,0.0787866583126322,0.043678935
T_cast_DN1059_c0_g1_i1.p3.p1,XM_967696.4,0,1707,LG5,OG0014129,TC013668,LG5,6485334,1899,44.32,1,SHC SH2 domain-binding protein 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WKG0],iB_02180,LG5,II,20,low,Male,LG5,Autosome,0.17239399,D_Tfree-Tcast_anc,0.30304703,-0.8138322,0.56886877,0.13065304,0.10213201,C_Tconf_anc,0.232308614,0.439639358,-1.185607548,0.130176604,0.452532288,D_Tfree-Tcast_anc,0.303047026,1.493274146,0.578479049755635,0.149485263,0.290448435,B_Tbrev_anc,0.245300264,1.184052682,0.243733272568699,0.045148171,0.260684394,A_MRCA,0.248767607,1.047903291,0.0675055796461414,0.011916787
T_cast_DN106_c0_g1_i1.p1.p1,XM_964528.4,0,1695,LG4,OG0012645,TC007223,LG4,7355033,1695,38.16,1,Polypeptide N-acetylgalactosaminyltransferase [Source:UniProtKB/TrEMBL;Acc:D2A0Q4],iB_04295,LG4,II,40,low,Male,LG4,Autosome,0.65334771,D_Tfree-Tcast_anc,0.71130337,-0.122614,0.91852188,0.05795566,0.877373149,C_Tconf_anc,0.944252174,0.929172496,-0.105981644,0.066879025,0.70724259,D_Tfree-Tcast_anc,0.71130337,0.994291071,-0.00825984299222074,0.00406078,1.718233054,B_Tbrev_anc,1.060022209,1.620940618,0.696831239713622,0.658210845,0.73120523,A_MRCA,0.98591199,0.741653654,-0.431182476747658,0.25470676
T_cast_DN106_c0_g1_i1.p1.p1,XM_964528.4,0,1695,LG4,OG0012645,TC007223,LG4,7355033,1695,38.16,1,Polypeptide N-acetylgalactosaminyltransferase [Source:UniProtKB/TrEMBL;Acc:D2A0Q4],iB_08147,LG4,II,20,low,Male,LG4,Autosome,0.65334771,D_Tfree-Tcast_anc,0.71130337,-0.122614,0.91852188,0.05795566,0.877373149,C_Tconf_anc,0.944252174,0.929172496,-0.105981644,0.066879025,0.70724259,D_Tfree-Tcast_anc,0.71130337,0.994291071,-0.00825984299222074,0.00406078,1.718233054,B_Tbrev_anc,1.060022209,1.620940618,0.696831239713622,0.658210845,0.73120523,A_MRCA,0.98591199,0.741653654,-0.431182476747658,0.25470676
T_cast_DN106_c0_g1_i1.p6.p1,XM_964880.4,0,945,LG4,OG0014330,TC007221,LG4,7383875,1008,46.13,1,CD2 antigen cytoplasmic tail-binding protein 2 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A0R0],iB_01150,LG4,II,40,low,Male,LG4,Autosome,1.21267009,D_Tfree-Tcast_anc,1.41535662,-0.2229785,0.85679472,0.20268654,1.803552973,C_Tconf_anc,1.52457442,1.182987822,0.242435223,0.278978553,1.58896682,D_Tfree-Tcast_anc,1.415356624,1.122661803,0.166923387845571,0.173610196,1.119230058,B_Tbrev_anc,1.479563234,0.756459766,-0.402664742607046,0.360333176,1.797530559,A_MRCA,1.55122811,1.158779001,0.212605445962679,0.24630245
T_cast_DN1063_c0_g1_i9.p1.p1,XM_964125.4,0,1215,LG8,OG0012037,TC002221,LG8,1106552,1510,35.78,2,Transcription initiation factor TFIID subunit 5-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WY97],iB_02889,LG8,I,30,low,Male,LG8,Autosome,1.86325655,D_Tfree-Tcast_anc,1.85029019,0.01007478,1.00700774,0.01296636,3.046782024,C_Tconf_anc,2.406541689,1.266041656,0.340324874,0.640240335,1.689236622,D_Tfree-Tcast_anc,1.850290189,0.912957671,-0.13138012268693,0.161053567,1.858334317,B_Tbrev_anc,2.427049602,0.765676282,-0.385193525691317,0.568715285,3.616569755,A_MRCA,2.695148892,1.341881246,0.424257001803296,0.921420863
T_cast_DN10637_c0_g1_i1.p1.p1,XM_001815973.3,0,1272,LG3,OG0010341,TC002909,LG3,6663955,3215,32.72,1,,iB_06945,LG3,I,80,low,Male,LG3,Autosome,0.13075473,D_Tfree-Tcast_anc,0.13632172,-0.0601523,0.95916286,0.00556699,0.092556581,C_Tconf_anc,0.12744499,0.726247312,-0.461467175,0.034888409,0.144251906,D_Tfree-Tcast_anc,0.136321723,1.05817256,0.0815749120750433,0.007930184,0.146097744,B_Tbrev_anc,0.135011188,1.082115834,0.113854939830244,0.011086556,0.171659002,A_MRCA,0.143271034,1.198141714,0.260798557056497,0.028387968
T_cast_DN10644_c0_g1_i1.p1.p1,NM_001134377.1,0,3528,LGX,OG0014408,TC004745,LGX,6313356,4284,41.76,1,Patched [Source:UniProtKB/TrEMBL;Acc:D6W7W0],iB_03831,LGX,I,70,low,Male,LGX,X,0.28746658,D_Tfree-Tcast_anc,0.398012,-0.4694177,0.72225606,0.11054542,0.62078299,C_Tconf_anc,0.535676448,1.158876766,0.212727159,0.085106542,0.471907916,D_Tfree-Tcast_anc,0.398012003,1.185662526,0.245693434840388,0.073895914,0.739488837,B_Tbrev_anc,0.564217857,1.310644156,0.390276042607879,0.17527098,0.459485714,A_MRCA,0.540612865,0.849934849,-0.234575837897432,0.081127151
T_cast_DN1066_c0_g1_i2.p1.p1,XM_964705.3,0,1113,LG9,OG0012828,TC012364,LG9,5752147,1290,38.09,1,Glucoside xylosyltransferase 2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X1W8],iB_01970,LG9,II/III,10,low,Male,LG9,Autosome,0.83007016,D_Tfree-Tcast_anc,0.77627224,0.0966706,1.06930291,0.05379793,0.824711993,C_Tconf_anc,0.822337092,1.00288799,0.004160485,0.002374901,0.710210763,D_Tfree-Tcast_anc,0.776272236,0.914899091,-0.128315465088582,0.066061473,1.146252392,B_Tbrev_anc,0.840239099,1.364197874,0.44805291919681,0.306013293,0.417543175,A_MRCA,0.74497003,0.560483185,-0.835257002456258,0.327426855
T_cast_DN10668_c0_g1_i2.p1.p1,XM_015985378.1,0,1608,LG2,OG0013080,TC001186,LG2,12343878,2230,39.71,1,Protein notum homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WAN4],iB_09680,LG2,II,10,low,Male,LG2,"LG2,Neo-X",0.08278106,D_Tfree-Tcast_anc,0.1025583,-0.3090716,0.807161,0.01977724,0.210201095,C_Tconf_anc,0.176595161,1.19029929,0.251324372,0.033605934,0.102625196,D_Tfree-Tcast_anc,0.102558304,1.000652231,0.000940663219829059,6.68917E-05,0.147714475,B_Tbrev_anc,0.195837022,0.754272472,-0.406842320009012,0.048122547,0.427990044,A_MRCA,0.248160693,1.724648814,0.786302619589823,0.179829352
T_cast_DN10678_c0_g1_i1.p1.p1,XM_008194421.2,0,2232,LG4,OG0011698,TC008321,LG4,8453672,3821,36.02,1,,iB_04464,LG4,II,100,high,Male,LG4,Autosome,0.30765072,D_Tfree-Tcast_anc,0.32190776,-0.065354,0.95571078,0.01425704,0.30372019,C_Tconf_anc,0.326719606,0.929605034,-0.105310214,0.022999416,0.334883777,D_Tfree-Tcast_anc,0.321907761,1.040309734,0.0570131296942718,0.012976016,0.389541011,B_Tbrev_anc,0.336027519,1.159253302,0.213195836348108,0.053513492,0.308510341,A_MRCA,0.329825576,0.935374221,-0.0963844269836914,0.021315235
T_cast_DN1069_c0_g1_i1.p1.p1,XM_967649.4,0,1374,LG2,OG0012326,TC000575,LG2,9529283,1523,46.34,1,Zinc finger protein 160-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W9I5],iB_03043,LG2,I,33.3333333,low,Male,LG2,"LG2,Neo-X",1.37341652,D_Tfree-Tcast_anc,1.49037032,-0.1179016,0.92152703,0.11695379,1.495005604,C_Tconf_anc,1.452459957,1.029292131,0.041652502,0.042545647,1.617416737,D_Tfree-Tcast_anc,1.490370316,1.085244868,0.118020599953125,0.127046421,1.316683527,B_Tbrev_anc,1.423489432,0.924968951,-0.112523156087119,0.106805905,1.40034207,A_MRCA,1.418272378,0.987357642,-0.0183553410046938,0.017930308
T_cast_DN107_c0_g2_i1.p1.p1,XM_963221.3,0,1350,LGX,OG0014258,TC010829,LGX,6119927,1466,40.64,1,Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:D6W7G6],iB_01741,LGX,I,0,low,Male,LGX,X,7.60717697,D_Tfree-Tcast_anc,6.15374388,0.30589677,1.2361868,1.45343309,1.027949446,C_Tconf_anc,3.63476457,0.282810462,-1.822092605,2.606815124,5.370922227,D_Tfree-Tcast_anc,6.153743878,0.872789367,-0.196294568398866,0.782821651,2.581575279,B_Tbrev_anc,3.448308794,0.748649681,-0.417637304537999,0.866733514,3.625833517,A_MRCA,3.488320097,1.039421101,0.0557802524577129,0.13751342
T_cast_DN1072_c0_g1_i1.p3.p1,XM_969224.3,0,972,LG9,OG0011316,TC030602,LG9,11964105,1022,44.74,1,Ubiquitin-like domain-containing CTD phosphatase 1 [Source:UniProtKB/TrEMBL;Acc:D6WZ42],iB_13177,LG9,III,40,low,Male,LG9,Autosome,0.8722239,D_Tfree-Tcast_anc,0.9164131,-0.0712996,0.95178026,0.0441892,1.039681346,C_Tconf_anc,0.958029802,1.085228606,0.117998981,0.081651544,0.949522962,D_Tfree-Tcast_anc,0.916413102,1.036129842,0.0512048043910495,0.03310986,1.05838585,B_Tbrev_anc,0.948765652,1.115539804,0.157741992122669,0.109620198,0.679589664,A_MRCA,0.888097583,0.765219585,-0.386054295799226,0.208507919
T_cast_DN10745_c0_g1_i5.p1.p1,XM_015982908.1,0,981,LG8,OG0010480,TC005454,LG8,12838116,1082,49.42,1,,iB_10483,LG8,II,90,high,Male,LG8,Autosome,0.02335301,D_Tfree-Tcast_anc,0.05284425,-1.1781378,0.44192156,0.02949123,0.125862936,C_Tconf_anc,0.150888769,0.834143836,-0.261631919,0.025025833,0.056233725,D_Tfree-Tcast_anc,0.052844246,1.064140944,0.0896892460429085,0.00338948,0.465436107,B_Tbrev_anc,0.198615545,2.34340221,1.22860459258923,0.266820562,0.071307269,A_MRCA,0.169922245,0.419646465,-1.25275366666545,0.098614976
T_cast_DN1075_c0_g1_i15.p1.p1,XM_008198101.2,0,2250,LG7,OG0013563,TC008696,LG7,14200158,2435,36.94,1,Digestive organ expansion factor homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WSQ2],iB_04534,LG7,I,60,low,Male,LG7,Autosome,0.36338237,D_Tfree-Tcast_anc,0.48943793,-0.4296375,0.74244834,0.12605555,0.464564595,C_Tconf_anc,0.48352843,0.96078031,-0.057721509,0.018963835,0.617066724,D_Tfree-Tcast_anc,0.489437926,1.260766058,0.334300600723012,0.127628799,0.600657029,B_Tbrev_anc,0.487201741,1.232871269,0.302022167777019,0.113455288,0.308222679,A_MRCA,0.446862652,0.689748131,-0.535858452343451,0.138639973
T_cast_DN10815_c0_g1_i1.p1.p1,XM_970103.4,0,783,LG7,OG0012149,TC008874,LG7,11257000,939,44.95,1,Proliferating cell nuclear antigen [Source:UniProtKB/TrEMBL;Acc:D6WQQ2],iB_01431,LG7,I,100,high,Male,LG7,Autosome,1.69809401,D_Tfree-Tcast_anc,1.49163665,0.18702019,1.13840996,0.20645737,0.997591612,C_Tconf_anc,1.217469094,0.819397895,-0.287363909,0.219877482,1.358169121,D_Tfree-Tcast_anc,1.491636648,0.910522762,-0.135233010955814,0.133467527,0.994018742,B_Tbrev_anc,1.176746604,0.844717749,-0.243458730590008,0.182727862,1.203557644,A_MRCA,1.182789394,1.017558705,0.0251120291025431,0.02076825
T_cast_DN1082_c0_g2_i1.p1.p1,XM_969353.3,0,984,LG8,OG0011516,TC006180,LG8,4575310,1411,31.53,1,Erlin-1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WV22],iB_01007,LG8,I,0,low,Male,LG8,Autosome,1.1469859,D_Tfree-Tcast_anc,1.49463104,-0.3819417,0.76740404,0.34764514,1.078765608,C_Tconf_anc,1.448587962,0.744701487,-0.425265858,0.369822354,1.854533936,D_Tfree-Tcast_anc,1.494631043,1.240797149,0.31126727608702,0.359902893,1.666650525,B_Tbrev_anc,1.548257517,1.07646855,0.106306170868586,0.118393008,2.081362837,A_MRCA,1.668411142,1.24751195,0.319053635539485,0.412951695
T_cast_DN10824_c0_g1_i1.p1.p1,XM_008192975.2,0,2391,LG3,OG0011718,TC030648,LG3,18630549,2564,32.3,1,,iB_06044,LG3,I,30,low,Male,LG3,Autosome,0.14285453,D_Tfree-Tcast_anc,0.16620958,-0.2184567,0.85948435,0.02335505,0.16832696,C_Tconf_anc,0.180035924,0.934963181,-0.097018543,0.011708964,0.185883724,D_Tfree-Tcast_anc,0.166209577,1.118369519,0.161396945855003,0.019674148,0.221442692,B_Tbrev_anc,0.189383486,1.169281952,0.225622852077242,0.032059206,0.201226523,A_MRCA,0.192052722,1.047767098,0.0673180644491164,0.009173801
T_cast_DN10850_c0_g2_i1.p1.p1,XM_008202082.2,0,7362,LG10,OG0013758,TC004393,LG10,7116783,8571,37.54,2,Neurogenic locus Notch protein-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WAL3],iB_03744,LG10,II,100,high,Male,LG10,Autosome,1.13591257,D_Tfree-Tcast_anc,1.16293156,-0.0339144,0.97676648,0.02701899,1.581274655,C_Tconf_anc,1.428829593,1.106692262,0.146254108,0.152445062,1.119162255,D_Tfree-Tcast_anc,1.162931564,0.962362954,-0.0553469874459895,0.043769309,1.852566903,B_Tbrev_anc,1.487776549,1.245191628,0.316367782268941,0.364790354,1.266372277,A_MRCA,1.437875479,0.88072458,-0.183237164481086,0.171503202
T_cast_DN1087_c0_g1_i1.p1.p1,XM_008195472.2,0,1029,LG5,OG0011064,TC013516,LG5,8527420,1265,39.96,1,Rhomboid-like protein [Source:UniProtKB/TrEMBL;Acc:D6WL40],iB_12821,LG5,III,10,low,Male,LG5,Autosome,1.06901863,D_Tfree-Tcast_anc,1.09040591,-0.0285783,0.98038594,0.02138728,0.955878248,C_Tconf_anc,1.147648105,0.832901866,-0.263781571,0.191769857,1.096553977,D_Tfree-Tcast_anc,1.09040591,1.005638329,0.00811154364360878,0.006148068,1.121733527,B_Tbrev_anc,1.232193809,0.910354782,-0.135499194800513,0.110460282,2.068375842,A_MRCA,1.420656198,1.455929904,0.541940898450528,0.647719644
T_cast_DN1087_c0_g1_i1.p2.p1,XM_967280.3,0,855,LG5,OG0011063,TC014293,LG5,8526225,1043,42.17,1,S-formylglutathione hydrolase [Source:UniProtKB/TrEMBL;Acc:D6WL39],iB_12884,LG5,III,10,low,Male,LG5,Autosome,2.09095461,D_Tfree-Tcast_anc,2.40459095,-0.2016297,0.8695677,0.31363633,1.716164183,C_Tconf_anc,2.054974582,0.83512672,-0.259932969,0.338810399,2.811303364,D_Tfree-Tcast_anc,2.404590946,1.169139961,0.225447648996206,0.406712418,1.632512095,B_Tbrev_anc,2.021738105,0.80747951,-0.308502443203037,0.38922601,2.480756979,A_MRCA,2.1251938,1.16730859,0.223186003032419,0.355563179
T_cast_DN1087_c0_g2_i1.p1.p1,XM_967237.4,0,1713,LG5,OG0011062,TC013517,LG5,8523730,1967,42.49,1,Eukaryotic translation initiation factor 2A-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WL38],iB_12822,LG5,III,30,low,Male,LG5,Autosome,1.80075888,D_Tfree-Tcast_anc,1.45966876,0.302964,1.23367639,0.34109012,1.589249341,C_Tconf_anc,1.785083098,0.890294319,-0.167645745,0.195833757,1.0319457,D_Tfree-Tcast_anc,1.459668759,0.706972519,-0.500273957514353,0.427723059,1.645592976,B_Tbrev_anc,1.979571209,0.831287588,-0.266580424256162,0.333978234,4.048549433,A_MRCA,2.445886632,1.655248195,0.727047557265558,1.602662801
T_cast_DN10895_c0_g2_i2.p1.p1,XM_015980575.1,0,1749,LG5,OG0013631,TC014616,LG5,12374861,2366,35.72,1,Protein toll-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WMY6],iB_05655,LG5,I,30,low,Male,LG5,Autosome,0.26802369,D_Tfree-Tcast_anc,0.31881461,-0.2503572,0.84068823,0.05079092,0.364552237,C_Tconf_anc,0.371629313,0.980956628,-0.027738745,0.007077076,0.355545011,D_Tfree-Tcast_anc,0.318814607,1.115209289,0.157314483093044,0.036730404,0.522476958,B_Tbrev_anc,0.395289933,1.321756298,0.402456201306579,0.127187026,0.341443556,A_MRCA,0.383153799,0.891139686,-0.166276503649829,0.041710243
T_cast_DN10917_c0_g1_i2.p1.p1,XM_967077.4,0,2115,LG5,OG0011416,TC014290,LG5,8503525,2480,41.42,1,Spire [Source:UniProtKB/TrEMBL;Acc:D6WL34],iB_10039,LG5,II,40,low,Male,LG5,Autosome,0.95487532,D_Tfree-Tcast_anc,0.8811259,0.1159642,1.08369907,0.07374942,1.088244446,C_Tconf_anc,0.858959194,1.266933812,0.341341156,0.229285252,0.813277778,D_Tfree-Tcast_anc,0.8811259,0.922998379,-0.115599980733713,0.067848123,0.528756236,B_Tbrev_anc,0.77662047,0.680842517,-0.55460696164059,0.247864234,0.609427225,A_MRCA,0.73893772,0.824734221,-0.277998824271812,0.129510495
T_cast_DN10957_c0_g4_i1.p1.p1,XM_964589.4,0,1032,LG2,OG0011321,TC004960,LG2,5264590,1104,34.53,1,Geranylgeranyl transferase type-1 subunit beta-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WCZ2],iB_12165,LG2,III,50,low,Male,LG2,"LG2,Neo-X",1.0409342,D_Tfree-Tcast_anc,1.17852446,-0.1791028,0.88325209,0.13759026,1.35047793,C_Tconf_anc,1.574056706,0.857960151,-0.221017453,0.223578776,1.210814759,D_Tfree-Tcast_anc,1.178524464,1.027398918,0.0389964587722627,0.032290295,1.950429927,B_Tbrev_anc,1.805827919,1.080075187,0.111131746053186,0.144602009,3.283493796,A_MRCA,2.138870761,1.535152967,0.618382417279376,1.144623034
T_cast_DN1099_c0_g1_i2.p1.p1,XM_008195463.2,0,2652,LG5,OG0012580,TC013522,LG5,8440046,2840,38.37,1,Neurobeachin-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WL26],iB_05443,LG5,I,10,low,Male,LG5,Autosome,0.31107613,D_Tfree-Tcast_anc,0.44333445,-0.5111278,0.70167372,0.13225832,0.597811316,C_Tconf_anc,0.495279016,1.207019269,0.271448707,0.1025323,0.561763898,D_Tfree-Tcast_anc,0.443334447,1.267133429,0.341568447647761,0.118429451,0.39196601,B_Tbrev_anc,0.483518224,0.810654058,-0.302841711444809,0.091552214,0.561868752,A_MRCA,0.501177211,1.121097967,0.164912352958869,0.060691541
T_cast_DN1099_c0_g1_i2.p3.p1,XM_966484.4,0,546,LG5,OG0012581,TC014285,LG5,8438635,1255,37.69,1,Protein PIH1D3-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WL25],iB_14632,LG5,III,70,low,Male,LG5,Autosome,0.03100799,D_Tfree-Tcast_anc,0.0465454,-0.5859987,0.66618803,0.01553741,0.083202204,C_Tconf_anc,0.083254087,0.999376812,-0.00089935,5.1883E-05,0.052310094,D_Tfree-Tcast_anc,0.046545398,1.123851044,0.168450831924537,0.005764696,0.131745547,B_Tbrev_anc,0.09814215,1.342395164,0.424809423641524,0.033603397,0.148791044,A_MRCA,0.109557621,1.358107662,0.441597852098895,0.039233423
T_cast_DN11_c0_g1_i2.p1.p1,XM_969253.3,0,1374,LG3,OG0014547,TC003287,LG3,793873,1510,46.82,1,Facilitated trehalose transporter Tret1-2 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WET5],iB_09728,LG3,II,60,low,Male,LG3,Autosome,2.08168247,D_Tfree-Tcast_anc,1.46694408,0.50493615,1.41906055,0.61473839,0.558098068,C_Tconf_anc,0.976986625,0.571244328,-0.807820159,0.418888557,0.98264386,D_Tfree-Tcast_anc,1.466944075,0.669857752,-0.578073331491272,0.484300215,0.745516553,B_Tbrev_anc,0.912515573,0.816990499,-0.291608794696806,0.16699902,0.732301658,A_MRCA,0.871898167,0.839893563,-0.251721583963694,0.139596509
T_cast_DN11_c0_g3_i1.p1.p1,XM_969279.4,0,1431,LG3,OG0014548,TC003288,LG3,798353,1629,35.68,1,Facilitated trehalose transporter Tret1-2 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WET6],iB_10533,LG3,II,40,low,Male,LG3,Autosome,0.79141043,D_Tfree-Tcast_anc,1.64882108,-1.0589369,0.47998563,0.85741065,0.867550533,C_Tconf_anc,1.670932822,0.519201324,-0.945634033,0.803382289,2.500345056,D_Tfree-Tcast_anc,1.648821075,1.516444139,0.600692354868915,0.851523981,1.223243619,B_Tbrev_anc,1.936928392,0.631537864,-0.663058860983971,0.713684772,5.234375928,A_MRCA,2.680121638,1.953036703,0.965719061926577,2.55425429
T_cast_DN1101_c0_g1_i12.p2.p1,XM_961860.4,0,1422,LG7,OG0014422,TC008785,LG7,9863263,2156,43.29,1,Sorting nexin-2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WRQ8],iB_01415,LG7,II,10,low,Male,LG7,Autosome,1.47011311,D_Tfree-Tcast_anc,1.53027415,-0.057863,0.9606861,0.06016104,1.976616173,C_Tconf_anc,1.871857541,1.055965067,0.078562109,0.104758632,1.499497673,D_Tfree-Tcast_anc,1.530274153,0.979888257,-0.0293108554216106,0.03077648,2.530706982,B_Tbrev_anc,1.976723233,1.280253573,0.356429585899186,0.55398375,1.755767494,A_MRCA,1.926923255,0.911176659,-0.13419730405722,0.171155762
T_cast_DN11014_c0_g1_i1.p1.p1,XM_964752.3,0,678,LG5,OG0010088,TC014105,LG5,5714785,1055,32.06,1,48 related 1 [Source:UniProtKB/TrEMBL;Acc:D6WK93],iB_05559,LG5,II,50,low,Male,LG5,Autosome,0.03183623,D_Tfree-Tcast_anc,0.07033862,-1.1436475,0.45261382,0.03850239,0.157710295,C_Tconf_anc,0.134690046,1.170912775,0.227633609,0.023020249,0.09170914,D_Tfree-Tcast_anc,0.070338615,1.303823503,0.382748586638266,0.021370525,0.237342344,B_Tbrev_anc,0.153394967,1.547262916,0.629718365106876,0.083947377,0.141051507,A_MRCA,0.150612944,0.936516502,-0.0946236790406407,0.009561437
T_cast_DN1103_c0_g1_i1.p1.p1,XM_008198191.2,0,2209,LG7,OG0010911,TC008635,LG7,13471303,3371,39.2,1,Phosphofurin acidic cluster sorting protein 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WTI0],iB_08808,LG7,II,40,low,Male,LG7,Autosome,1.00334763,D_Tfree-Tcast_anc,1.13999337,-0.1842039,0.88013461,0.13664575,1.777290941,C_Tconf_anc,1.422817469,1.249134888,0.320929275,0.354473472,1.201344709,D_Tfree-Tcast_anc,1.139993374,1.053817273,0.0756247318242282,0.061351334,1.593488711,B_Tbrev_anc,1.423983679,1.119035796,0.162256186893192,0.169505031,1.124121281,A_MRCA,1.356399371,0.828753909,-0.2709843249831,0.23227809
T_cast_DN1103_c0_g1_i1.p1.p1,XM_008198191.2,9.00E-70,136,LG7,OG0010911,TC008635,LG7,13471303,3371,39.2,1,Phosphofurin acidic cluster sorting protein 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WTI0],iB_08808,LG7,II,40,low,Male,LG7,Autosome,1.00334763,D_Tfree-Tcast_anc,1.13999337,-0.1842039,0.88013461,0.13664575,1.777290941,C_Tconf_anc,1.422817469,1.249134888,0.320929275,0.354473472,1.201344709,D_Tfree-Tcast_anc,1.139993374,1.053817273,0.0756247318242282,0.061351334,1.593488711,B_Tbrev_anc,1.423983679,1.119035796,0.162256186893192,0.169505031,1.124121281,A_MRCA,1.356399371,0.828753909,-0.2709843249831,0.23227809
T_cast_DN1103_c0_g1_i1.p2.p1,XM_962046.3,0,1392,LG7,OG0010913,TC010178,LG7,13480890,1533,44.18,1,Presenilin [Source:UniProtKB/TrEMBL;Acc:D6WT91],iB_10404,LG7,III,30,low,Male,LG7,Autosome,2.01278211,D_Tfree-Tcast_anc,1.50991267,0.41472589,1.33304538,0.50286944,2.364148656,C_Tconf_anc,1.912535432,1.236133259,0.305834279,0.451613224,0.899855598,D_Tfree-Tcast_anc,1.509912668,0.595965328,-0.746699694740935,0.61005707,2.075957706,B_Tbrev_anc,1.931155289,1.074982275,0.104312872256697,0.144802417,1.807372465,A_MRCA,1.903256571,0.94962103,-0.0745762104447167,0.095884106
